-79.878656,125.409096
-67.567619,-171.225643
-83.444016,-111.429935
-89.675611,-119.220623
-78.554111,179.543341
-78.987643,128.994415
-77.705935,-129.034993
-69.127515,-155.969321
-69.410492,145.789941
-78.857102,86.250078
-69.428721,-172.091593
-74.621727,26.93762
-87.411086,-160.690627
-86.066355,89.340406
-82.099033,-97.732274
-78.82385,-18.440073
-83.272391,-167.748969
-89.270016,125.177513
-89.642348,-0.568528
-66.532822,-18.341027
-67.71313,94.036378
-72.50615,75.722286
-66.094981,-114.812087
-80.01218,-173.843851
-80.520071,92.2419
-78.769143,-108.233839
-87.057461,-14.153764
-89.434281,-12.171336
-69.311724,-179.459925
-81.481682,-142.764044
-76.910725,-149.105146
-83.241209,18.472883
-83.492965,88.276923
-89.770124,-142.904384
-80.382571,-40.75236
-74.912962,13.118736
-87.696306,-52.939781
-66.012386,128.427709
-68.439956,42.909355
-82.546114,-168.868651
-89.599459,100.898779
-76.919662,-33.986141
-73.579396,175.060654
-89.08757,12.333421
-84.887204,2.717291
-85.811142,110.239089
-68.707208,148.002514
-89.496063,-107.493169
-71.669046,33.392351
-76.301002,37.273108
-71.853417,125.45209
-70.280141,152.95433
-80.160854,-83.021973
-78.925036,-129.431396
-76.534547,147.696323
-83.742872,177.347823
-73.796407,152.187703
-82.903202,-168.214537
-78.925097,84.944958
-81.941958,-157.365374
-81.160173,-160.066949
-78.766481,105.787312
-85.500489,61.984981
-75.96389,-64.126654
-87.674546,125.585042
-85.035981,92.633143
-82.685715,93.549966
-84.504077,-88.68012
-83.824,34.142196
-82.588921,123.350463
-78.612887,38.906378
-84.726104,-154.506276
-71.331617,-35.122995
-89.661627,48.31035
-72.616337,-15.475707
-73.194436,-40.141051
-81.763473,-66.990779
-89.03204,-111.829586
-69.873767,-84.050252
-75.029618,95.440805
-80.308363,12.037472
-66.579317,107.482866
-67.06516,49.743422
-66.371959,-137.206582
-71.983547,-123.888866
-73.049931,26.930505
-77.418437,31.196065
-66.862814,0.30294
-69.675137,111.764833
-67.537209,50.482586
-67.679654,12.335392
-67.670937,-48.559985
-89.278366,159.492816
-67.465472,149.08969
-83.981858,-149.11799
-86.019114,24.318077
-85.552666,-15.888456
-68.497943,-55.995651
-89.323145,-39.974183
-88.065898,-33.18964
